"date","price","name"
2011-04-14,40.17,"EWJ US Equity"
2011-04-14,41.07,"SLV US Equity"
2011-04-14,43.28,"USO US Equity"
2011-04-14,44.24,"UNG US Equity"
2011-04-14,56.75,"QQQ US Equity"
2011-04-14,108.11,"CL1 Comdty"
2011-04-14,109.29,"MXFR Index"
2011-04-14,131.56,"SPY US Equity"
2011-04-14,164.97,"IBM"
2011-04-14,218.09,"IXND Index"
2011-04-14,370.09,"IXI Index"
2011-04-14,428.4,"HG1 Comdty"
2011-04-14,740.5,"W 1 Comdty"
2011-04-14,754.25,"C 1 Comdty"
2011-04-14,974.45,"MID Index"
2011-04-14,1331,"S 1 Comdty"
2011-04-14,3968.84,"CAC Index"
2011-04-14,6055.75,"UKX Index"
2011-04-14,7179.81,"DAX Index"
2011-04-14,8374.16,"NYA Index"
2011-04-14,12285.15,"DJI Index"
2011-04-14,13736.83,"SPTSX Index"
2011-04-15,0.01216,"JPYUSD Curncy"
2011-04-15,0.1004,"USGG3M Index"
2011-04-15,0.1485,"USGG6M Index"
2011-04-15,0.6967,"USGG2YR Index"
2011-04-15,0.9733,"USDCAD Curncy"
2011-04-15,1.0119,"AUDUSD Curncy"
2011-04-15,1.0792,"CHFUSD Curncy"
2011-04-15,1.255,"GJGB10 Index"
2011-04-15,1.3968,"EURUSD Curncy"
2011-04-15,1.6201,"GBPUSD Curncy"
2011-04-15,2.1949,"USGG5YR Index"
2011-04-15,3.273,"GECU10YR Index"
2011-04-15,3.399,"GCAN10YR Index"
2011-04-15,3.5123,"USGG10YR Index"
2011-04-15,3.633,"GUKG10 Index"
2011-04-15,4.204,"NG1 Comdty"
2011-04-15,4.6219,"USGG30YR Index"
2011-04-15,4.893,"GBTPGR10 Index"
2011-04-15,5.565,"GACGB10 Index"
2011-04-15,8.66,"NOK"
2011-04-15,12.42,"GSPC US Equity"
2011-04-15,12.82,"BAC"
2011-04-15,18.2783,"HPQ"
2011-04-15,19.75,"INTC"
2011-04-15,25.37,"MSFT"
2011-04-15,40.12,"EWJ US Equity"
2011-04-15,41.84,"SLV US Equity"
2011-04-15,43.71,"USO US Equity"
2011-04-15,44.06,"UNG US Equity"
2011-04-15,56.65,"QQQ US Equity"
2011-04-15,109.38,"MXFR Index"
2011-04-15,109.66,"CL1 Comdty"
2011-04-15,132.04,"SPY US Equity"
2011-04-15,166.21,"IBM"
2011-04-15,217.96,"IXND Index"
2011-04-15,371.53,"IXI Index"
2011-04-15,425.75,"HG1 Comdty"
2011-04-15,742,"C 1 Comdty"
2011-04-15,744.25,"W 1 Comdty"
2011-04-15,982.57,"MID Index"
2011-04-15,1331.75,"S 1 Comdty"
2011-04-15,3972.38,"CAC Index"
2011-04-15,6053.44,"UKX Index"
2011-04-15,7175.33,"DAX Index"
2011-04-15,8400.31,"NYA Index"
2011-04-15,12341.83,"DJI Index"
2011-04-15,13897.48,"SPTSX Index"
2011-04-16,NA,NA
2011-04-17,NA,NA
2011-04-18,0.012097,"JPYUSD Curncy"
2011-04-18,0.1045,"USGG3M Index"
2011-04-18,0.1506,"USGG6M Index"
2011-04-18,0.7207,"USGG2YR Index"
2011-04-18,0.9714,"USDCAD Curncy"
2011-04-18,1.0099,"AUDUSD Curncy"
2011-04-18,1.0693,"CHFUSD Curncy"
2011-04-18,1.213,"GJGB10 Index"
2011-04-18,1.3905,"EURUSD Curncy"
2011-04-18,1.616,"GBPUSD Curncy"
2011-04-18,2.2116,"USGG5YR Index"
2011-04-18,3.305,"GECU10YR Index"
2011-04-18,3.341,"GCAN10YR Index"
2011-04-18,3.5477,"USGG10YR Index"
2011-04-18,3.673,"GUKG10 Index"
2011-04-18,4.138,"NG1 Comdty"
2011-04-18,4.6632,"USGG30YR Index"
2011-04-18,4.957,"GBTPGR10 Index"
2011-04-18,5.497,"GACGB10 Index"
2011-04-18,8.4,"NOK"
2011-04-18,12.34,"GSPC US Equity"
2011-04-18,12.42,"BAC"
2011-04-18,18.0467,"HPQ"
2011-04-18,19.62,"INTC"
2011-04-18,25.08,"MSFT"
2011-04-18,40,"EWJ US Equity"
2011-04-18,42.419,"SLV US Equity"
2011-04-18,42.88,"USO US Equity"
2011-04-18,43.2,"UNG US Equity"
2011-04-18,56.25,"QQQ US Equity"
2011-04-18,107.12,"CL1 Comdty"
2011-04-18,109.51,"MXFR Index"
2011-04-18,130.56,"SPY US Equity"
2011-04-18,165.94,"IBM"
2011-04-18,219.56,"IXND Index"
2011-04-18,366.3,"IXI Index"
2011-04-18,419.8,"HG1 Comdty"
2011-04-18,751.75,"C 1 Comdty"
2011-04-18,775,"W 1 Comdty"
2011-04-18,966.38,"MID Index"
2011-04-18,1344.25,"S 1 Comdty"
2011-04-18,3976.95,"CAC Index"
2011-04-18,5964.47,"UKX Index"
2011-04-18,7175.31,"DAX Index"
2011-04-18,8277.11,"NYA Index"
2011-04-18,12201.59,"DJI Index"
2011-04-18,13972.02,"SPTSX Index"
2011-04-19,0.012086,"JPYUSD Curncy"
2011-04-19,0.0913,"USGG3M Index"
2011-04-19,0.1455,"USGG6M Index"
2011-04-19,0.6889,"USGG2YR Index"
2011-04-19,0.9685,"USDCAD Curncy"
2011-04-19,1.0108,"AUDUSD Curncy"
2011-04-19,1.0758,"CHFUSD Curncy"
2011-04-19,1.221,"GJGB10 Index"
2011-04-19,1.3909,"EURUSD Curncy"
2011-04-19,1.6203,"GBPUSD Curncy"
2011-04-19,2.1449,"USGG5YR Index"
2011-04-19,3.268,"GCAN10YR Index"
2011-04-19,3.29,"GECU10YR Index"
2011-04-19,3.4675,"USGG10YR Index"
2011-04-19,3.662,"GUKG10 Index"
2011-04-19,4.262,"NG1 Comdty"
2011-04-19,4.6067,"USGG30YR Index"
2011-04-19,4.99,"GBTPGR10 Index"
2011-04-19,5.484,"GACGB10 Index"
2011-04-19,8.32,"NOK"
2011-04-19,12.27,"GSPC US Equity"
2011-04-19,12.34,"BAC"
2011-04-19,18.1558,"HPQ"
2011-04-19,19.86,"INTC"
2011-04-19,25.15,"MSFT"
2011-04-19,40.12,"EWJ US Equity"
2011-04-19,42.95,"USO US Equity"
2011-04-19,43,"SLV US Equity"
2011-04-19,44.64,"UNG US Equity"
2011-04-19,56.6,"QQQ US Equity"
2011-04-19,108.15,"CL1 Comdty"
2011-04-19,109.82,"MXFR Index"
2011-04-19,131.31,"SPY US Equity"
2011-04-19,165.4,"IBM"
2011-04-19,219.51,"IXND Index"
2011-04-19,369.55,"IXI Index"
2011-04-19,422.95,"HG1 Comdty"
2011-04-19,749,"C 1 Comdty"
2011-04-19,785.75,"W 1 Comdty"
2011-04-19,971.56,"MID Index"
2011-04-19,1342,"S 1 Comdty"
2011-04-19,3987.8,"CAC Index"
2011-04-19,6010.44,"UKX Index"
2011-04-19,7215.11,"DAX Index"
2011-04-19,8332.03,"NYA Index"
2011-04-19,12266.75,"DJI Index"
2011-04-19,13907.32,"SPTSX Index"
2011-04-20,0.012051,"JPYUSD Curncy"
2011-04-20,0.0669,"USGG3M Index"
2011-04-20,0.1302,"USGG6M Index"
2011-04-20,0.633,"USGG2YR Index"
2011-04-20,0.976,"USDCAD Curncy"
2011-04-20,1.0008,"AUDUSD Curncy"
2011-04-20,1.073,"CHFUSD Curncy"
2011-04-20,1.229,"GJGB10 Index"
2011-04-20,1.3798,"EURUSD Curncy"
2011-04-20,1.6061,"GBPUSD Curncy"
2011-04-20,2.0253,"USGG5YR Index"
2011-04-20,3.25,"GECU10YR Index"
2011-04-20,3.275,"GCAN10YR Index"
2011-04-20,3.3584,"USGG10YR Index"
2011-04-20,3.596,"GUKG10 Index"
2011-04-20,4.31,"NG1 Comdty"
2011-04-20,4.4986,"USGG30YR Index"
2011-04-20,4.972,"GBTPGR10 Index"
2011-04-20,5.438,"GACGB10 Index"
2011-04-20,8.59,"NOK"
2011-04-20,12.27,"BAC"
2011-04-20,12.31,"GSPC US Equity"
2011-04-20,18.5643,"HPQ"
2011-04-20,21.41,"INTC"
2011-04-20,25.76,"MSFT"
2011-04-20,40.72,"EWJ US Equity"
2011-04-20,44.121,"SLV US Equity"
2011-04-20,44.22,"USO US Equity"
2011-04-20,44.9,"UNG US Equity"
2011-04-20,57.875,"QQQ US Equity"
2011-04-20,110.79,"MXFR Index"
2011-04-20,111.45,"CL1 Comdty"
2011-04-20,133.1,"SPY US Equity"
2011-04-20,164.75,"IBM"
2011-04-20,219.86,"IXND Index"
2011-04-20,375.19,"IXI Index"
2011-04-20,433.95,"HG1 Comdty"
2011-04-20,732.75,"C 1 Comdty"
2011-04-20,785,"W 1 Comdty"
2011-04-20,988.79,"MID Index"
2011-04-20,1357.75,"S 1 Comdty"
2011-04-20,4024.44,"CAC Index"
2011-04-20,5963.8,"UKX Index"
2011-04-20,7178.78,"DAX Index"
2011-04-20,8457.65,"NYA Index"
2011-04-20,12453.54,"DJI Index"
2011-04-20,13909.1,"SPTSX Index"
2011-04-21,0.012219,"JPYUSD Curncy"
2011-04-21,0.069,"USGG3M Index"
2011-04-21,0.1251,"USGG6M Index"
2011-04-21,0.641,"USGG2YR Index"
2011-04-21,0.9732,"USDCAD Curncy"
2011-04-21,1.0138,"AUDUSD Curncy"
2011-04-21,1.0755,"CHFUSD Curncy"
2011-04-21,1.211,"GJGB10 Index"
2011-04-21,1.3903,"EURUSD Curncy"
2011-04-21,1.6082,"GBPUSD Curncy"
2011-04-21,2.055,"USGG5YR Index"
2011-04-21,3.214,"GECU10YR Index"
2011-04-21,3.226,"GCAN10YR Index"
2011-04-21,3.4025,"USGG10YR Index"
2011-04-21,3.547,"GUKG10 Index"
2011-04-21,4.412,"NG1 Comdty"
2011-04-21,4.548,"USGG30YR Index"
2011-04-21,4.866,"GBTPGR10 Index"
2011-04-21,5.393,"GACGB10 Index"
2011-04-21,8.63,"NOK"
2011-04-21,12.31,"BAC"
2011-04-21,12.44,"GSPC US Equity"
2011-04-21,18.6097,"HPQ"
2011-04-21,21.46,"INTC"
2011-04-21,25.52,"MSFT"
2011-04-21,40.88,"EWJ US Equity"
2011-04-21,44.57,"USO US Equity"
2011-04-21,45.535,"SLV US Equity"
2011-04-21,46.16,"UNG US Equity"
2011-04-21,58.34,"QQQ US Equity"
2011-04-21,109.87,"MXFR Index"
2011-04-21,112.29,"CL1 Comdty"
2011-04-21,133.78,"SPY US Equity"
2011-04-21,168.28,"IBM"
2011-04-21,220.99,"IXND Index"
2011-04-21,376.45,"IXI Index"
2011-04-21,440,"HG1 Comdty"
2011-04-21,737.25,"C 1 Comdty"
2011-04-21,799.5,"W 1 Comdty"
2011-04-21,995.16,"MID Index"
2011-04-21,1380.5,"S 1 Comdty"
2011-04-21,3989.18,"CAC Index"
2011-04-21,5996.01,"UKX Index"
2011-04-21,7217.02,"DAX Index"
2011-04-21,8504.36,"NYA Index"
2011-04-21,12505.99,"DJI Index"
2011-04-21,13892.57,"SPTSX Index"
2011-04-22,NA,NA
2011-04-23,NA,NA
2011-04-24,NA,NA
2011-04-25,0.01225,"JPYUSD Curncy"
2011-04-25,0.074,"USGG3M Index"
2011-04-25,0.1261,"USGG6M Index"
2011-04-25,0.5928,"USGG2YR Index"
2011-04-25,0.9738,"USDCAD Curncy"
2011-04-25,1.0097,"AUDUSD Curncy"
2011-04-25,1.0818,"CHFUSD Curncy"
2011-04-25,1.215,"GJGB10 Index"
2011-04-25,1.3992,"EURUSD Curncy"
2011-04-25,1.6172,"GBPUSD Curncy"
2011-04-25,1.9754,"USGG5YR Index"
2011-04-25,3.202,"GCAN10YR Index"
2011-04-25,3.227,"GECU10YR Index"
2011-04-25,3.3563,"USGG10YR Index"
2011-04-25,3.57,"GUKG10 Index"
2011-04-25,4.389,"NG1 Comdty"
2011-04-25,4.5349,"USGG30YR Index"
2011-04-25,4.785,"GBTPGR10 Index"
2011-04-25,5.398,"GACGB10 Index"
2011-04-25,8.68,"NOK"
2011-04-25,12.23,"GSPC US Equity"
2011-04-25,12.44,"BAC"
2011-04-25,18.4009,"HPQ"
2011-04-25,21.94,"INTC"
2011-04-25,25.61,"MSFT"
2011-04-25,40.84,"EWJ US Equity"
2011-04-25,44.53,"USO US Equity"
2011-04-25,45.76,"UNG US Equity"
2011-04-25,45.83,"SLV US Equity"
2011-04-25,58.49,"QQQ US Equity"
2011-04-25,111.63,"MXFR Index"
2011-04-25,112.28,"CL1 Comdty"
2011-04-25,133.64,"SPY US Equity"
2011-04-25,167.67,"IBM"
2011-04-25,221.69,"IXND Index"
2011-04-25,375.28,"IXI Index"
2011-04-25,430.3,"HG1 Comdty"
2011-04-25,762.5,"C 1 Comdty"
2011-04-25,826,"W 1 Comdty"
2011-04-25,994.51,"MID Index"
2011-04-25,1389.5,"S 1 Comdty"
2011-04-25,4054.76,"CAC Index"
2011-04-25,5870.08,"UKX Index"
2011-04-25,7204.86,"DAX Index"
2011-04-25,8485.25,"NYA Index"
2011-04-25,12479.88,"DJI Index"
2011-04-25,13894.4,"SPTSX Index"
2011-04-26,0.012388,"JPYUSD Curncy"
2011-04-26,0.0892,"USGG3M Index"
2011-04-26,0.1353,"USGG6M Index"
2011-04-26,0.6008,"USGG2YR Index"
2011-04-26,0.9859,"USDCAD Curncy"
2011-04-26,0.991,"AUDUSD Curncy"
2011-04-26,1.0912,"CHFUSD Curncy"
2011-04-26,1.215,"GJGB10 Index"
2011-04-26,1.3998,"EURUSD Curncy"
2011-04-26,1.6078,"GBPUSD Curncy"
2011-04-26,1.9654,"USGG5YR Index"
2011-04-26,3.13,"GCAN10YR Index"
2011-04-26,3.137,"GECU10YR Index"
2011-04-26,3.303,"USGG10YR Index"
2011-04-26,3.527,"GUKG10 Index"
2011-04-26,4.387,"NG1 Comdty"
2011-04-26,4.4542,"USGG30YR Index"
2011-04-26,4.705,"GBTPGR10 Index"
2011-04-26,5.354,"GACGB10 Index"
2011-04-26,8.86,"NOK"
2011-04-26,12.23,"BAC"
2011-04-26,12.33,"GSPC US Equity"
2011-04-26,18.4735,"HPQ"
2011-04-26,22.48,"INTC"
2011-04-26,26.19,"MSFT"
2011-04-26,40.884,"EWJ US Equity"
2011-04-26,44.03,"SLV US Equity"
2011-04-26,44.48,"USO US Equity"
2011-04-26,45.88,"UNG US Equity"
2011-04-26,58.82,"QQQ US Equity"
2011-04-26,111.39,"MXFR Index"
2011-04-26,112.21,"CL1 Comdty"
2011-04-26,134.791,"SPY US Equity"
2011-04-26,168.49,"IBM"
2011-04-26,221.4,"IXND Index"
2011-04-26,382.36,"IXI Index"
2011-04-26,431.9,"HG1 Comdty"
2011-04-26,766.25,"C 1 Comdty"
2011-04-26,811.25,"W 1 Comdty"
2011-04-26,1004.59,"MID Index"
2011-04-26,1382.75,"S 1 Comdty"
2011-04-26,4042.92,"CAC Index"
2011-04-26,5896.87,"UKX Index"
2011-04-26,7102.91,"DAX Index"
2011-04-26,8554.99,"NYA Index"
2011-04-26,12595.37,"DJI Index"
2011-04-26,13944.79,"SPTSX Index"
2011-04-27,0.012561,"JPYUSD Curncy"
2011-04-27,0.0842,"USGG3M Index"
2011-04-27,0.1302,"USGG6M Index"
2011-04-27,0.5445,"USGG2YR Index"
2011-04-27,0.9839,"AUDUSD Curncy"
2011-04-27,0.9914,"USDCAD Curncy"
2011-04-27,1.1011,"CHFUSD Curncy"
2011-04-27,1.255,"GJGB10 Index"
2011-04-27,1.39,"EURUSD Curncy"
2011-04-27,1.6024,"GBPUSD Curncy"
2011-04-27,1.8399,"USGG5YR Index"
2011-04-27,3.09,"GECU10YR Index"
2011-04-27,3.17,"USGG10YR Index"
2011-04-27,3.183,"GCAN10YR Index"
2011-04-27,3.478,"GUKG10 Index"
2011-04-27,4.3553,"USGG30YR Index"
2011-04-27,4.377,"NG1 Comdty"
2011-04-27,4.69,"GBTPGR10 Index"
2011-04-27,5.395,"GACGB10 Index"
2011-04-27,9.18,"NOK"
2011-04-27,12.33,"BAC"
2011-04-27,12.42,"GSPC US Equity"
2011-04-27,18.6324,"HPQ"
2011-04-27,22.63,"INTC"
2011-04-27,26.38,"MSFT"
2011-04-27,40.94,"EWJ US Equity"
2011-04-27,45.02,"USO US Equity"
2011-04-27,45.52,"UNG US Equity"
2011-04-27,47,"SLV US Equity"
2011-04-27,59.22,"QQQ US Equity"
2011-04-27,111.36,"MXFR Index"
2011-04-27,112.76,"CL1 Comdty"
2011-04-27,135.67,"SPY US Equity"
2011-04-27,170.37,"IBM"
2011-04-27,221.24,"IXND Index"
2011-04-27,384.24,"IXI Index"
2011-04-27,422.8,"HG1 Comdty"
2011-04-27,752.25,"C 1 Comdty"
2011-04-27,777,"W 1 Comdty"
2011-04-27,1010.98,"MID Index"
2011-04-27,1378,"S 1 Comdty"
2011-04-27,4041.74,"CAC Index"
2011-04-27,6022.26,"UKX Index"
2011-04-27,7177.97,"DAX Index"
2011-04-27,8609.28,"NYA Index"
2011-04-27,12690.96,"DJI Index"
2011-04-27,13934.51,"SPTSX Index"
2011-04-28,0.012675,"JPYUSD Curncy"
2011-04-28,0.074,"USGG3M Index"
2011-04-28,0.1333,"USGG6M Index"
2011-04-28,0.5845,"USGG2YR Index"
2011-04-28,0.9803,"AUDUSD Curncy"
2011-04-28,0.9848,"USDCAD Curncy"
2011-04-28,1.1129,"CHFUSD Curncy"
2011-04-28,1.225,"GJGB10 Index"
2011-04-28,1.4021,"EURUSD Curncy"
2011-04-28,1.6136,"GBPUSD Curncy"
2011-04-28,1.9119,"USGG5YR Index"
2011-04-28,3.168,"GCAN10YR Index"
2011-04-28,3.169,"GECU10YR Index"
2011-04-28,3.255,"USGG10YR Index"
2011-04-28,3.546,"GUKG10 Index"
2011-04-28,4.4358,"USGG30YR Index"
2011-04-28,4.571,"NG1 Comdty"
2011-04-28,4.73,"GBTPGR10 Index"
2011-04-28,5.43,"GACGB10 Index"
2011-04-28,9.26,"NOK"
2011-04-28,12.28,"GSPC US Equity"
2011-04-28,12.42,"BAC"
2011-04-28,18.4009,"HPQ"
2011-04-28,22.8,"INTC"
2011-04-28,26.71,"MSFT"
2011-04-28,42.04,"EWJ US Equity"
2011-04-28,44.83,"USO US Equity"
2011-04-28,47.16,"UNG US Equity"
2011-04-28,47.26,"SLV US Equity"
2011-04-28,59.13,"QQQ US Equity"
2011-04-28,111.52,"MXFR Index"
2011-04-28,112.86,"CL1 Comdty"
2011-04-28,136.11,"SPY US Equity"
2011-04-28,170.78,"IBM"
2011-04-28,221.81,"IXND Index"
2011-04-28,385.56,"IXI Index"
2011-04-28,424.5,"HG1 Comdty"
2011-04-28,723,"C 1 Comdty"
2011-04-28,743,"W 1 Comdty"
2011-04-28,1012.64,"MID Index"
2011-04-28,1350.25,"S 1 Comdty"
2011-04-28,4048.16,"CAC Index"
2011-04-28,6018.3,"UKX Index"
2011-04-28,7146.56,"DAX Index"
2011-04-28,8639.73,"NYA Index"
2011-04-28,12763.31,"DJI Index"
2011-04-28,13692.37,"SPTSX Index"
2011-04-29,0.012406,"JPYUSD Curncy"
2011-04-29,0.0639,"USGG3M Index"
2011-04-29,0.1302,"USGG6M Index"
2011-04-29,0.5845,"USGG2YR Index"
2011-04-29,0.9843,"USDCAD Curncy"
2011-04-29,0.9959,"AUDUSD Curncy"
2011-04-29,1.1098,"CHFUSD Curncy"
2011-04-29,1.214,"GJGB10 Index"
2011-04-29,1.4182,"EURUSD Curncy"
2011-04-29,1.6234,"GBPUSD Curncy"
2011-04-29,1.9351,"USGG5YR Index"
2011-04-29,3.188,"GECU10YR Index"
2011-04-29,3.213,"GCAN10YR Index"
2011-04-29,3.2678,"USGG10YR Index"
2011-04-29,3.509,"GUKG10 Index"
2011-04-29,4.4166,"USGG30YR Index"
2011-04-29,4.683,"GBTPGR10 Index"
2011-04-29,4.698,"NG1 Comdty"
2011-04-29,5.41,"GACGB10 Index"
2011-04-29,9.23,"NOK"
2011-04-29,12.28,"BAC"
2011-04-29,12.34,"GSPC US Equity"
2011-04-29,18.3282,"HPQ"
2011-04-29,23.15,"INTC"
2011-04-29,25.92,"MSFT"
2011-04-29,42.12,"EWJ US Equity"
2011-04-29,45.15,"USO US Equity"
2011-04-29,46.88,"SLV US Equity"
2011-04-29,48.24,"UNG US Equity"
2011-04-29,59.08,"QQQ US Equity"
2011-04-29,110.89,"MXFR Index"
2011-04-29,113.93,"CL1 Comdty"
2011-04-29,136.43,"SPY US Equity"
2011-04-29,170.58,"IBM"
2011-04-29,222.55,"IXND Index"
2011-04-29,387.13,"IXI Index"
2011-04-29,416.55,"HG1 Comdty"
2011-04-29,754,"C 1 Comdty"
2011-04-29,769.25,"W 1 Comdty"
2011-04-29,1015.26,"MID Index"
2011-04-29,1392.75,"S 1 Comdty"
2011-04-29,4028.3,"CAC Index"
2011-04-29,6069.36,"UKX Index"
2011-04-29,7178.29,"DAX Index"
2011-04-29,8671.41,"NYA Index"
2011-04-29,12810.54,"DJI Index"
2011-04-29,13611.32,"SPTSX Index"
2011-04-30,NA,NA
2011-05-01,NA,NA
2011-05-02,0.012342,"JPYUSD Curncy"
2011-05-02,0.069,"USGG3M Index"
2011-05-02,0.1404,"USGG6M Index"
2011-05-02,0.6331,"USGG2YR Index"
2011-05-02,0.9778,"USDCAD Curncy"
2011-05-02,1.0063,"AUDUSD Curncy"
2011-05-02,1.1055,"CHFUSD Curncy"
2011-05-02,1.225,"GJGB10 Index"
2011-05-02,1.4226,"EURUSD Curncy"
2011-05-02,1.6311,"GBPUSD Curncy"
2011-05-02,2.028,"USGG5YR Index"
2011-05-02,3.186,"GCAN10YR Index"
2011-05-02,3.233,"GECU10YR Index"
2011-05-02,3.3282,"USGG10YR Index"
2011-05-02,3.526,"GUKG10 Index"
2011-05-02,4.4514,"USGG30YR Index"
2011-05-02,4.693,"NG1 Comdty"
2011-05-02,4.721,"GBTPGR10 Index"
2011-05-02,5.429,"GACGB10 Index"
2011-05-02,9.24,"NOK"
2011-05-02,12.34,"BAC"
2011-05-02,12.6,"GSPC US Equity"
2011-05-02,18.1966,"HPQ"
2011-05-02,22.91,"INTC"
2011-05-02,25.66,"MSFT"
2011-05-02,42.22,"EWJ US Equity"
2011-05-02,42.83,"SLV US Equity"
2011-05-02,44.93,"USO US Equity"
2011-05-02,48.44,"UNG US Equity"
2011-05-02,58.97,"QQQ US Equity"
2011-05-02,111.73,"MXFR Index"
2011-05-02,113.52,"CL1 Comdty"
2011-05-02,136.22,"SPY US Equity"
2011-05-02,172.15,"IBM"
2011-05-02,221.56,"IXND Index"
2011-05-02,386.52,"IXI Index"
2011-05-02,418.25,"HG1 Comdty"
2011-05-02,730.75,"C 1 Comdty"
2011-05-02,759.75,"W 1 Comdty"
2011-05-02,1009.62,"MID Index"
2011-05-02,1390.25,"S 1 Comdty"
2011-05-02,4061.91,"CAC Index"
2011-05-02,6068.16,"UKX Index"
2011-05-02,7026.85,"DAX Index"
2011-05-02,8649.61,"NYA Index"
2011-05-02,12807.36,"DJI Index"
2011-05-02,13455.38,"SPTSX Index"
2011-05-03,0.012352,"JPYUSD Curncy"
2011-05-03,0.0862,"USGG3M Index"
2011-05-03,0.1471,"USGG6M Index"
2011-05-03,0.6494,"USGG2YR Index"
2011-05-03,0.9807,"USDCAD Curncy"
2011-05-03,1.0103,"AUDUSD Curncy"
2011-05-03,1.1068,"CHFUSD Curncy"
2011-05-03,1.246,"GJGB10 Index"
2011-05-03,1.4196,"EURUSD Curncy"
2011-05-03,1.6364,"GBPUSD Curncy"
2011-05-03,2.0346,"USGG5YR Index"
2011-05-03,3.205,"GCAN10YR Index"
2011-05-03,3.257,"GECU10YR Index"
2011-05-03,3.3263,"USGG10YR Index"
2011-05-03,3.6,"GUKG10 Index"
2011-05-03,4.4367,"USGG30YR Index"
2011-05-03,4.67,"NG1 Comdty"
2011-05-03,4.77,"GBTPGR10 Index"
2011-05-03,5.41,"GACGB10 Index"
2011-05-03,9.31,"NOK"
2011-05-03,12.49,"GSPC US Equity"
2011-05-03,12.6,"BAC"
2011-05-03,18.3101,"HPQ"
2011-05-03,23.23,"INTC"
2011-05-03,25.81,"MSFT"
2011-05-03,40.58,"SLV US Equity"
2011-05-03,42.24,"EWJ US Equity"
2011-05-03,44.08,"USO US Equity"
2011-05-03,48.2,"UNG US Equity"
2011-05-03,58.69,"QQQ US Equity"
2011-05-03,111.04,"MXFR Index"
2011-05-03,111.05,"CL1 Comdty"
2011-05-03,135.73,"SPY US Equity"
2011-05-03,172.87,"IBM"
2011-05-03,222.75,"IXND Index"
2011-05-03,384.86,"IXI Index"
2011-05-03,424,"HG1 Comdty"
2011-05-03,719,"C 1 Comdty"
2011-05-03,760.75,"W 1 Comdty"
2011-05-03,998.97,"MID Index"
2011-05-03,1359.25,"S 1 Comdty"
2011-05-03,4038.7,"CAC Index"
2011-05-03,6069.9,"UKX Index"
2011-05-03,7039.31,"DAX Index"
2011-05-03,8584.68,"NYA Index"
2011-05-03,12807.51,"DJI Index"
2011-05-03,13566.6,"SPTSX Index"
2011-05-04,0.012359,"JPYUSD Curncy"
2011-05-04,0.0842,"USGG3M Index"
2011-05-04,0.1451,"USGG6M Index"
2011-05-04,0.6575,"USGG2YR Index"
2011-05-04,0.9816,"USDCAD Curncy"
2011-05-04,1.0131,"AUDUSD Curncy"
2011-05-04,1.1008,"CHFUSD Curncy"
2011-05-04,1.235,"GJGB10 Index"
2011-05-04,1.4088,"EURUSD Curncy"
2011-05-04,1.6235,"GBPUSD Curncy"
2011-05-04,2.0513,"USGG5YR Index"
2011-05-04,3.214,"GCAN10YR Index"
2011-05-04,3.236,"GECU10YR Index"
2011-05-04,3.3501,"USGG10YR Index"
2011-05-04,3.554,"GUKG10 Index"
2011-05-04,4.4477,"USGG30YR Index"
2011-05-04,4.577,"NG1 Comdty"
2011-05-04,4.769,"GBTPGR10 Index"
2011-05-04,5.435,"GACGB10 Index"
2011-05-04,8.6,"NOK"
2011-05-04,12.3,"GSPC US Equity"
2011-05-04,12.49,"BAC"
2011-05-04,18.587,"HPQ"
2011-05-04,23.5,"INTC"
2011-05-04,26.06,"MSFT"
2011-05-04,38.271,"SLV US Equity"
2011-05-04,42.16,"EWJ US Equity"
2011-05-04,43.26,"USO US Equity"
2011-05-04,47.12,"UNG US Equity"
2011-05-04,58.6,"QQQ US Equity"
2011-05-04,109.24,"CL1 Comdty"
2011-05-04,109.35,"MXFR Index"
2011-05-04,134.83,"SPY US Equity"
2011-05-04,170.62,"IBM"
2011-05-04,223.75,"IXND Index"
2011-05-04,379.48,"IXI Index"
2011-05-04,412.05,"HG1 Comdty"
2011-05-04,726.5,"C 1 Comdty"
2011-05-04,741,"W 1 Comdty"
2011-05-04,990.28,"MID Index"
2011-05-04,1350.5,"S 1 Comdty"
2011-05-04,3976.6,"CAC Index"
2011-05-04,6082.88,"UKX Index"
2011-05-04,7249.19,"DAX Index"
2011-05-04,8506.61,"NYA Index"
2011-05-04,12723.58,"DJI Index"
2011-05-04,13677.13,"SPTSX Index"
2011-05-05,0.012349,"JPYUSD Curncy"
2011-05-05,0.074,"USGG3M Index"
2011-05-05,0.1522,"USGG6M Index"
2011-05-05,0.6902,"USGG2YR Index"
2011-05-05,0.9752,"USDCAD Curncy"
2011-05-05,1.0212,"AUDUSD Curncy"
2011-05-05,1.1007,"CHFUSD Curncy"
2011-05-05,1.25,"GJGB10 Index"
2011-05-05,1.4177,"EURUSD Curncy"
2011-05-05,1.6122,"GBPUSD Curncy"
2011-05-05,2.1081,"USGG5YR Index"
2011-05-05,3.243,"GCAN10YR Index"
2011-05-05,3.245,"GECU10YR Index"
2011-05-05,3.4037,"USGG10YR Index"
2011-05-05,3.58,"GUKG10 Index"
2011-05-05,4.261,"NG1 Comdty"
2011-05-05,4.4826,"USGG30YR Index"
2011-05-05,4.757,"GBTPGR10 Index"
2011-05-05,5.49,"GACGB10 Index"
